zona,dat,nomCom,nomDem,F_MORTS,F_FERITS_GREUS,F_FERITS_LLEUS,F_UNITATS_IMPLICADES,F_VIANANTS_IMPLICADES,F_BICICLETES_IMPLICADES,VEHICLES_MOTOR,C_VELOCITAT_VIA,D_ACC_AMB_FUGA,D_CLIMATOLOGIA,D_INFLUIT_CIRCULACIO,D_INFLUIT_ESTAT_CLIMA,D_INFLUIT_LLUMINOSITAT,D_INFLUIT_VISIBILITAT,D_INTER_SECCIO,D_SUPERFICIE,grupDiaLab,grupHor,tipAcc
Carretera,17/08/2020,Baix Emporda,Girona,0,1,1,2,0,0,2,80,No,Bon temps,No,No,No,No,En secció,Sec i net,Feiners,Tarda,Col.lisió de vehicles en marxa
Carretera,03/07/2020,Montsia,Tarragona,1,0,0,4,0,0,3,100,Si,Bon temps,No,No,Si,No,En secció,Sec i net,CapDeSetmana,Nit,Col.lisió de vehicles en marxa
Carretera,16/10/2020,Anoia,Barcelona,1,1,0,2,0,0,2,80,No,Bon temps,No,No,No,No,En secció,Sec i net,CapDeSetmana,Tarda,Col.lisió de vehicles en marxa
Carretera,06/07/2020,Baix Camp,Tarragona,0,1,0,2,1,0,1,100,No,Bon temps,No,No,No,No,En secció,Sec i net,Feiners,Matí,Atropellament
Carretera,15/05/2020,Maresme,Barcelona,1,0,0,1,0,0,1,100,No,Bon temps,No,No,No,No,En secció,Sec i net,Feiners,Matí,Sortida de la calcada sense especificar
Carretera,26/11/2020,Alt Penedes,Barcelona,0,2,1,3,0,0,3,80,No,Bon temps,No,No,No,No,En secció,Sec i net,Feiners,Matí,Col.lisió de vehicles en marxa
Carretera,01/07/2020,Baix Ebre,Tarragona,1,0,0,4,0,2,2,100,No,Bon temps,No,No,No,No,En secció,Sec i net,Feiners,Nit,Col.lisió de vehicles en marxa
Carretera,30/08/2020,Osona,Barcelona,0,1,0,1,0,1,0,30,No,Bon temps,No,No,No,No,En secció,Mullat,CapDeSetmana,Matí,Bolcada a la calcada
Carretera,31/07/2020,Baix Llobregat,Barcelona,0,2,0,2,0,0,2,100,No,Bon temps,No,No,No,No,En secció,Sec i net,Feiners,Matí,Col.lisió de vehicles en marxa
Carretera,05/09/2020,Girones,Girona,0,1,0,2,0,0,2,50,No,Bon temps,No,No,No,No,En secció,Sec i net,CapDeSetmana,Tarda,Col.lisió de vehicles en marxa
Carretera,05/12/2020,Alt Penedes,Barcelona,1,0,0,2,0,0,2,100,No,Bon temps,No,No,No,No,En secció,Sec i net,CapDeSetmana,Tarda,Col.lisió de vehicles en marxa
Zona urbana,17/11/2020,Garraf,Barcelona,0,1,0,2,0,0,2,100,No,Bon temps,No,No,No,No,Dintre intersecció,Sec i net,Feiners,Tarda,Col.lisió de vehicles en marxa
Zona urbana,29/12/2020,Maresme,Barcelona,0,1,0,1,0,0,1,NA,No,Bon temps,No,No,No,No,En secció,Sec i net,Feiners,Tarda,Bolcada a la calcada
Zona urbana,31/01/2020,Barcelones,Barcelona,0,1,0,2,0,0,2,100,No,Bon temps,No,No,No,No,En secció,Sec i net,Feiners,Matí,Col.lisió de vehicles en marxa
Carretera,25/01/2020,Pla d'Urgell,Lleida,0,1,1,1,0,0,1,100,No,Bon temps,No,No,No,No,Dintre intersecció,Sec i net,CapDeSetmana,Matí,Bolcada a la calcada
Carretera,09/02/2020,Montsia,Tarragona,0,1,0,2,1,0,1,100,Si,Bon temps,No,No,No,No,En secció,Sec i net,CapDeSetmana,Matí,Atropellament
Zona urbana,17/02/2020,Garraf,Barcelona,0,1,0,2,0,0,2,100,No,Bon temps,No,No,No,No,En secció,Sec i net,Feiners,Tarda,Altres
Zona urbana,14/01/2020,Pla de l'Estany,Girona,0,1,0,2,1,0,1,100,No,Bon temps,No,No,No,No,En secció,Sec i net,Feiners,Matí,Atropellament
Zona urbana,18/02/2020,Tarragones,Tarragona,0,1,0,2,0,0,2,NA,Sense Especificar,Bon temps,No,No,No,No,Dintre intersecció,Sec i net,Feiners,Tarda,Bolcada a la calcada
Zona urbana,15/03/2020,Barcelones,Barcelona,0,1,0,2,1,0,1,999,No,Bon temps,No,No,No,No,En secció,Sec i net,CapDeSetmana,Tarda,Atropellament
Zona urbana,10/03/2020,Valles Occidental,Barcelona,1,0,1,2,0,0,2,50,No,Bon temps,No,No,No,No,Dintre intersecció,Sec i net,Feiners,Tarda,Col.lisió de vehicles en marxa
Carretera,06/03/2020,Segarra,Lleida,0,2,0,1,0,0,1,100,No,Bon temps,No,No,No,No,En secció,Sec i net,CapDeSetmana,Nit,Sortida de la calcada sense especificar
Zona urbana,28/09/2020,Barcelones,Barcelona,0,1,0,2,1,0,1,100,No,Bon temps,No,No,No,No,Dintre intersecció,Sec i net,Feiners,Tarda,Atropellament
Zona urbana,07/05/2020,Selva,Girona,0,1,0,2,1,0,1,100,No,Bon temps,No,No,No,No,En secció,Sec i net,Feiners,Tarda,Atropellament
Zona urbana,12/07/2020,Girones,Girona,0,1,0,2,0,0,2,50,No,Bon temps,No,No,No,No,En secció,Sec i net,CapDeSetmana,Tarda,Col.lisió de vehicles en marxa
Zona urbana,02/10/2020,Segria,Lleida,0,1,0,1,0,0,1,999,No,Bon temps,No,No,No,No,Dintre intersecció,Sec i net,CapDeSetmana,Tarda,Sortida de la calcada sense especificar
Carretera,17/08/2020,Solsones,Lleida,0,1,0,1,0,0,1,999,No,Bon temps,No,No,No,No,En secció,Sec i net,Feiners,Tarda,Sortida de la calcada sense especificar
Carretera,06/04/2020,Segria,Lleida,0,1,0,1,0,0,1,100,No,Bon temps,No,No,No,No,En secció,Sec i net,Feiners,Nit,Bolcada a la calcada
Carretera,07/04/2020,Garrigues,Lleida,1,0,0,1,0,0,1,100,No,Bon temps,No,No,No,No,En secció,Sec i net,Feiners,Tarda,Sortida de la calcada sense especificar
Carretera,28/05/2020,Solsones,Lleida,0,1,1,2,0,2,0,100,No,Bon temps,No,No,No,No,En secció,Sec i net,Feiners,Tarda,Altres
Zona urbana,03/07/2020,Girones,Girona,0,1,0,1,0,0,0,999,No,Bon temps,No,No,No,No,Dintre intersecció,Sec i net,Feiners,Matí,Sortida de la calcada sense especificar
Zona urbana,14/06/2020,Valles Occidental,Barcelona,0,1,2,2,0,0,2,100,No,Bon temps,No,No,No,No,En secció,Sec i net,CapDeSetmana,Matí,Col.lisió de vehicles en marxa
Zona urbana,14/09/2020,Girones,Girona,0,1,0,2,1,0,1,30,No,Bon temps,No,No,No,No,En secció,Sec i net,Feiners,Matí,Atropellament
Carretera,27/06/2020,Osona,Barcelona,0,2,0,2,0,2,0,999,No,Bon temps,No,No,No,No,Arribant o eixint intersecció fins 50m,Sec i net,CapDeSetmana,Matí,Col.lisió de vehicles en marxa
Zona urbana,02/09/2020,Barcelones,Barcelona,0,1,0,2,0,1,1,NA,No,Bon temps,No,No,No,No,Dintre intersecció,Sec i net,Feiners,Tarda,Col.lisió de vehicles en marxa
Zona urbana,31/08/2020,Valles Occidental,Barcelona,0,1,0,3,0,0,3,100,No,Bon temps,No,No,No,No,Dintre intersecció,Sec i net,Feiners,Tarda,Col.lisió de vehicles en marxa
Zona urbana,20/07/2020,Baix Llobregat,Barcelona,1,1,0,3,2,0,1,40,No,Bon temps,No,No,No,No,En secció,Sec i net,Feiners,Matí,Atropellament
Carretera,10/08/2020,Baix Emporda,Girona,0,1,0,1,0,0,1,999,No,Bon temps,No,No,No,No,En secció,Sec i net,Feiners,Nit,Sortida de la calcada sense especificar
Carretera,22/06/2020,Bages,Barcelona,0,1,0,2,0,0,2,100,No,Bon temps,Si,No,No,No,En secció,Sec i net,Feiners,Tarda,Col.lisió de vehicles en marxa
Carretera,23/05/2020,Anoia,Barcelona,0,1,0,1,0,0,1,50,No,Bon temps,No,No,No,No,En secció,Sec i net,CapDeSetmana,Matí,Sortida de la calcada sense especificar
Zona urbana,16/04/2020,Barcelones,Barcelona,0,1,0,2,0,0,2,100,No,Bon temps,No,No,No,No,Dintre intersecció,Sec i net,Feiners,Tarda,Bolcada a la calcada
Carretera,14/09/2020,Bergueda,Barcelona,1,2,2,2,0,0,2,60,No,Bon temps,No,No,No,No,En secció,Sec i net,Feiners,Matí,Col.lisió de vehicles en marxa
Carretera,26/07/2020,Selva,Girona,0,1,0,1,0,1,0,999,No,Bon temps,No,No,No,No,En secció,Sec i net,CapDeSetmana,Matí,Altres
Zona urbana,10/09/2020,Alt Penedes,Barcelona,0,1,0,2,1,0,1,100,No,Pluja forta,No,Si,No,No,En secció,Relliscós,Feiners,Tarda,Atropellament
Zona urbana,10/12/2020,Tarragones,Tarragona,0,1,0,2,0,0,2,100,No,Bon temps,No,No,No,No,Dintre intersecció,Sec i net,Feiners,Tarda,Col.lisió de vehicles en marxa
Carretera,02/11/2020,Anoia,Barcelona,0,1,4,3,0,0,3,40,No,Bon temps,No,No,No,No,En secció,Sec i net,Feiners,Tarda,Col.lisió de vehicles en marxa
Carretera,16/08/2020,Osona,Barcelona,0,1,0,1,0,0,1,100,No,Bon temps,No,No,No,No,En secció,Sec i net,CapDeSetmana,Matí,Sortida de la calcada sense especificar
Zona urbana,05/08/2020,Baix Llobregat,Barcelona,0,1,0,3,2,0,1,NA,No,Bon temps,No,No,No,No,Dintre intersecció,Sec i net,Feiners,Matí,Atropellament
Carretera,01/08/2020,Baix Penedes,Tarragona,1,0,1,2,0,0,2,100,No,Bon temps,No,No,No,No,En secció,Sec i net,CapDeSetmana,Tarda,Bolcada a la calcada
Carretera,30/09/2020,Garrotxa,Girona,0,1,0,1,0,0,1,100,No,Bon temps,No,No,No,No,En secció,Sec i net,Feiners,Matí,Sortida de la calcada sense especificar
Zona urbana,17/09/2020,Barcelones,Barcelona,0,2,0,2,0,0,2,100,No,Bon temps,No,No,No,No,Dintre intersecció,Sec i net,Feiners,Tarda,Col.lisió de vehicles en marxa
Zona urbana,07/12/2020,Barcelones,Barcelona,0,1,0,2,1,0,1,30,No,Bon temps,No,No,No,No,Arribant o eixint intersecció fins 50m,Sec i net,Feiners,Tarda,Atropellament
Carretera,24/10/2020,Girones,Girona,0,4,0,3,0,0,3,60,No,Bon temps,No,No,No,No,Dintre intersecció,Sec i net,CapDeSetmana,Matí,Col.lisió de vehicles en marxa
Zona urbana,29/11/2020,Barcelones,Barcelona,0,1,0,2,0,0,2,100,Si,Bon temps,No,No,No,No,En secció,Sec i net,CapDeSetmana,Tarda,Col.lisió de vehicles en marxa
Carretera,08/02/2020,Girones,Girona,0,1,0,2,0,1,1,999,No,Bon temps,No,No,No,No,Arribant o eixint intersecció fins 50m,Sec i net,CapDeSetmana,Matí,Col.lisió de vehicles en marxa
Zona urbana,31/01/2020,Baix Llobregat,Barcelona,0,1,1,2,0,0,2,30,No,Bon temps,No,No,No,Sense especificar,Dintre intersecció,Sec i net,CapDeSetmana,Nit,Col.lisió de vehicles en marxa
Zona urbana,26/01/2020,Valles Oriental,Barcelona,0,1,0,2,0,0,2,40,No,Bon temps,No,Si,No,No,Dintre intersecció,Sec i net,CapDeSetmana,Tarda,Col.lisió de vehicles en marxa
Zona urbana,26/02/2020,Valles Occidental,Barcelona,0,1,0,2,1,0,1,100,No,Bon temps,No,No,No,No,Dintre intersecció,Sec i net,Feiners,Tarda,Atropellament
Zona urbana,09/03/2020,Alt Emporda,Girona,0,1,1,1,0,0,1,50,No,Bon temps,No,No,No,No,En secció,Sec i net,Feiners,Nit,Altres
Zona urbana,13/01/2020,Conca de Barbera,Tarragona,0,1,1,3,2,0,1,100,No,Bon temps,No,No,No,No,En secció,Sec i net,Feiners,Matí,Atropellament
Carretera,05/05/2020,Pla de l'Estany,Girona,0,1,0,1,0,0,1,100,No,Bon temps,No,No,No,No,En secció,Sec i net,Feiners,Tarda,Sortida de la calcada sense especificar
Zona urbana,31/01/2020,Baix Llobregat,Barcelona,0,1,0,2,0,0,2,NA,No,Bon temps,No,No,No,Sense especificar,Dintre intersecció,Sec i net,Feiners,Matí,Col.lisió de vehicles en marxa
Zona urbana,31/03/2020,Barcelones,Barcelona,0,1,0,2,1,0,1,100,No,Pluja dèbil,No,No,No,No,Dintre intersecció,Mullat,Feiners,Tarda,Atropellament
Carretera,14/09/2020,Garraf,Barcelona,0,1,0,2,0,0,2,120,No,Bon temps,No,No,No,No,En secció,Sec i net,Feiners,Matí,Col.lisió de vehicles en marxa
Zona urbana,24/09/2020,Alt Emporda,Girona,0,1,0,2,0,0,2,70,No,Bon temps,No,No,No,No,Arribant o eixint intersecció fins 50m,Sec i net,Feiners,Tarda,Col.lisió de vehicles en marxa
Carretera,29/07/2020,Solsones,Lleida,0,1,0,2,0,0,2,100,No,Bon temps,No,No,No,No,En secció,Sec i net,Feiners,Tarda,Col.lisió de vehicles en marxa
Carretera,31/05/2020,Baix Penedes,Tarragona,1,0,0,1,0,0,1,100,No,Bon temps,No,No,No,No,En secció,Mullat,CapDeSetmana,Tarda,Sortida de la calcada sense especificar
Zona urbana,03/08/2020,Osona,Barcelona,0,1,0,1,0,1,0,NA,No,Bon temps,No,No,No,Sense especificar,En secció,Sec i net,Feiners,Tarda,Bolcada a la calcada
Carretera,14/07/2020,Pla de l'Estany,Girona,0,1,0,3,0,0,3,100,No,Bon temps,No,No,No,No,En secció,Sec i net,Feiners,Tarda,Col.lisió de vehicles en marxa
Carretera,10/06/2020,Cerdanya,Girona,0,1,0,1,0,0,1,100,No,Bon temps,No,No,No,No,En secció,Sec i net,Feiners,Matí,Sortida de la calcada sense especificar
Carretera,13/03/2020,Baix Llobregat,Barcelona,0,1,0,1,0,0,1,999,No,Bon temps,No,No,No,No,En secció,Sec i net,CapDeSetmana,Tarda,Sortida de la calcada sense especificar
Carretera,21/05/2020,Segria,Lleida,1,0,0,2,0,0,2,100,No,Bon temps,No,No,No,No,En secció,Sec i net,Feiners,Tarda,Col.lisió de vehicles en marxa
Zona urbana,26/07/2020,Baix Emporda,Girona,0,1,1,2,1,0,1,100,No,Bon temps,No,No,No,No,En secció,Sec i net,CapDeSetmana,Matí,Altres
Zona urbana,26/07/2020,Maresme,Barcelona,0,1,0,2,0,0,2,100,No,Bon temps,No,No,No,No,Dintre intersecció,Sec i net,CapDeSetmana,Tarda,Col.lisió de vehicles en marxa
Zona urbana,20/11/2020,Baix Ebre,Tarragona,0,1,1,2,0,0,2,100,No,Bon temps,No,No,No,No,Dintre intersecció,Sec i net,CapDeSetmana,Tarda,Col.lisió de vehicles en marxa
Carretera,17/12/2020,Maresme,Barcelona,0,1,0,2,0,0,2,50,No,Bon temps,No,No,No,No,En secció,Sec i net,Feiners,Tarda,Col.lisió de vehicles en marxa
Zona urbana,28/10/2020,Baix Llobregat,Barcelona,0,2,0,2,0,0,2,100,No,Bon temps,No,No,No,No,En secció,Sec i net,Feiners,Tarda,Col.lisió de vehicles en marxa
Zona urbana,04/03/2020,Barcelones,Barcelona,0,1,1,2,1,0,1,100,No,Bon temps,No,No,No,No,Dintre intersecció,Sec i net,Feiners,Tarda,Bolcada a la calcada
Zona urbana,05/06/2020,Girones,Girona,0,1,0,2,1,0,1,50,No,Bon temps,No,No,No,No,En secció,Sec i net,CapDeSetmana,Tarda,Atropellament
Zona urbana,29/09/2020,Girones,Girona,0,1,0,2,0,0,2,100,No,Bon temps,No,No,No,No,Dintre intersecció,Sec i net,Feiners,Matí,Col.lisió de vehicles en marxa
Carretera,26/08/2020,Valles Occidental,Barcelona,0,1,0,1,0,0,1,999,No,Bon temps,No,No,No,No,Arribant o eixint intersecció fins 50m,Sec i net,Feiners,Matí,Sortida de la calcada sense especificar
Zona urbana,24/09/2020,Barcelones,Barcelona,0,1,0,2,0,0,2,100,No,Bon temps,No,No,No,No,En secció,Sec i net,Feiners,Nit,Col.lisió de vehicles en marxa
Zona urbana,02/10/2020,Barcelones,Barcelona,1,0,0,2,0,1,1,100,No,Bon temps,No,No,No,No,Dintre intersecció,Sec i net,Feiners,Nit,Bolcada a la calcada
Carretera,02/09/2020,Baix Emporda,Girona,0,1,0,1,0,0,1,999,No,Bon temps,No,No,No,No,En secció,Sec i net,Feiners,Matí,Altres
Zona urbana,01/12/2020,Valles Occidental,Barcelona,0,1,0,2,0,0,2,100,No,Bon temps,No,No,No,No,En secció,Sec i net,Feiners,Tarda,Col.lisió de vehicles en marxa
Zona urbana,24/11/2020,Barcelones,Barcelona,0,1,0,2,0,0,2,100,No,Bon temps,No,No,No,No,Dintre intersecció,Sec i net,Feiners,Matí,Col.lisió de vehicles en marxa
Carretera,30/03/2021,Baix Llobregat,Barcelona,0,1,0,2,0,0,2,100,No,Bon temps,No,No,No,No,En secció,Sec i net,Feiners,Matí,Col.lisió de vehicles en marxa
Zona urbana,06/09/2021,Maresme,Barcelona,0,1,0,2,0,0,1,NA,No,Bon temps,No,No,No,No,Dintre intersecció,Sec i net,Feiners,Tarda,Col.lisió de vehicles en marxa
Carretera,23/11/2021,Tarragones,Tarragona,0,1,1,2,0,0,2,100,No,Bon temps,No,No,No,No,En secció,Sec i net,Feiners,Matí,Altres
Carretera,02/09/2021,Garrigues,Lleida,0,1,1,1,0,0,1,999,No,Bon temps,No,No,No,No,En secció,Sec i net,Feiners,Matí,Sortida de la calcada sense especificar
Zona urbana,18/11/2021,Baix Penedes,Tarragona,0,1,0,2,1,0,1,30,No,Bon temps,No,No,Si,Si,En secció,Sec i net,Feiners,Matí,Atropellament
Zona urbana,21/04/2021,Maresme,Barcelona,0,1,0,2,0,0,2,30,No,Bon temps,No,No,No,No,Dintre intersecció,Sec i net,Feiners,Tarda,Col.lisió de vehicles en marxa
Zona urbana,12/07/2021,Pallars Sobira,Lleida,0,2,0,1,0,0,1,30,No,Bon temps,No,No,No,No,En secció,Sec i net,Feiners,Nit,Sortida de la calcada sense especificar
Zona urbana,07/09/2021,Barcelones,Barcelona,0,1,0,2,0,0,1,100,No,Bon temps,No,No,No,No,Dintre intersecció,Sec i net,Feiners,Tarda,Col.lisió de vehicles en marxa
Zona urbana,15/10/2021,Maresme,Barcelona,0,1,0,1,0,0,1,100,No,Bon temps,No,No,No,No,Dintre intersecció,Sec i net,Feiners,Matí,Bolcada a la calcada
Zona urbana,25/10/2021,Moianès,Barcelona,0,1,0,1,0,0,1,100,No,Bon temps,No,No,No,No,En secció,Mullat,Feiners,Matí,Altres
Carretera,22/07/2021,Alta Ribagorca,Lleida,0,1,0,1,0,0,1,100,No,Bon temps,No,No,No,No,En secció,Sec i net,Feiners,Matí,Sortida de la calcada sense especificar
Zona urbana,23/04/2021,Valles Occidental,Barcelona,0,1,0,2,0,0,2,NA,No,Bon temps,No,No,No,Sense especificar,En secció,Sec i net,CapDeSetmana,Tarda,Col.lisió de vehicles en marxa
Zona urbana,29/07/2021,Maresme,Barcelona,0,1,0,3,0,0,3,30,No,Bon temps,No,No,No,No,En secció,Sec i net,Feiners,Matí,Col.lisió de vehicles en marxa
Carretera,24/07/2021,Segria,Lleida,0,1,4,5,0,5,0,70,No,Bon temps,No,No,No,No,Arribant o eixint intersecció fins 50m,Sec i net,CapDeSetmana,Matí,Bolcada a la calcada
Zona urbana,16/04/2021,Barcelones,Barcelona,0,1,2,2,0,0,2,100,No,Bon temps,No,No,No,No,Dintre intersecció,Sec i net,Feiners,Tarda,Col.lisió de vehicles en marxa
Carretera,02/04/2021,Alt Urgell,Lleida,0,2,3,2,0,0,2,100,No,Bon temps,No,No,No,No,En secció,Sec i net,CapDeSetmana,Tarda,Col.lisió de vehicles en marxa
Zona urbana,28/09/2021,Barcelones,Barcelona,0,1,0,2,1,0,1,100,No,Bon temps,No,No,No,No,En secció,Sec i net,Feiners,Tarda,Atropellament
Carretera,13/02/2021,Valles Occidental,Barcelona,0,1,0,1,0,0,1,999,No,Bon temps,No,No,No,No,En secció,Sec i net,CapDeSetmana,Tarda,Altres
Carretera,01/09/2021,Valles Occidental,Barcelona,0,1,0,2,0,0,2,100,No,Pluja dèbil,No,No,No,No,Arribant o eixint intersecció fins 50m,Sec i net,Feiners,Matí,Col.lisió de vehicles en marxa
Zona urbana,22/01/2021,Segria,Lleida,0,1,0,3,0,2,1,30,No,Bon temps,No,No,No,No,En secció,Sec i net,CapDeSetmana,Tarda,Col.lisió de vehicles en marxa
Carretera,05/09/2021,Segria,Lleida,0,1,0,1,0,0,1,999,No,Bon temps,No,No,No,No,En secció,Sec i net,CapDeSetmana,Tarda,Col.lisió d'un vehicle contra un obstacle de la calcada
Carretera,04/08/2021,Segria,Lleida,0,1,1,2,0,0,2,100,No,Bon temps,No,No,No,No,En secció,Sec i net,Feiners,Matí,Col.lisió de vehicles en marxa
Carretera,18/08/2021,Osona,Barcelona,1,0,1,2,0,0,2,100,No,Bon temps,No,No,No,No,Dintre intersecció,Sec i net,Feiners,Tarda,Col.lisió de vehicles en marxa
Carretera,07/05/2021,Pla de l'Estany,Girona,1,0,1,2,0,0,2,90,No,Bon temps,No,No,No,No,En secció,Sec i net,Feiners,Matí,Col.lisió de vehicles en marxa
Carretera,26/07/2021,Baix Llobregat,Barcelona,0,1,1,2,0,0,2,100,No,Bon temps,No,No,No,No,En secció,Sec i net,Feiners,Tarda,Col.lisió de vehicles en marxa
Zona urbana,29/01/2021,Barcelones,Barcelona,0,1,0,2,1,0,1,100,No,Bon temps,No,No,No,No,Dintre intersecció,Sec i net,Feiners,Tarda,Atropellament
Zona urbana,21/08/2021,Barcelones,Barcelona,0,1,0,1,0,0,0,NA,No,Bon temps,No,No,No,No,En secció,Sec i net,CapDeSetmana,Tarda,Bolcada a la calcada
Zona urbana,23/04/2021,Valles Occidental,Barcelona,0,1,0,2,0,0,2,100,No,Bon temps,No,No,No,No,Dintre intersecció,Sec i net,Feiners,Matí,Col.lisió de vehicles en marxa
Carretera,05/04/2021,Moianès,Barcelona,0,1,1,1,0,0,1,100,No,Bon temps,No,No,No,No,En secció,Sec i net,Feiners,Tarda,Bolcada a la calcada
Carretera,24/04/2021,Alt Emporda,Girona,1,1,1,2,0,0,2,100,No,Bon temps,No,No,No,No,En secció,Sec i net,CapDeSetmana,Tarda,Col.lisió de vehicles en marxa
Carretera,28/02/2021,Baix Llobregat,Barcelona,0,1,0,1,0,0,1,999,No,Bon temps,No,No,No,No,En secció,Sec i net,CapDeSetmana,Tarda,Altres
Zona urbana,13/07/2021,Maresme,Barcelona,0,1,0,2,1,0,1,100,No,Bon temps,No,No,No,No,En secció,Sec i net,Feiners,Tarda,Atropellament
Carretera,31/07/2021,Bergueda,Barcelona,0,1,0,1,0,0,1,100,No,Pluja dèbil,No,No,No,No,En secció,Sec i net,CapDeSetmana,Tarda,Bolcada a la calcada
Zona urbana,24/01/2021,Barcelones,Barcelona,0,1,0,2,1,0,1,NA,No,Bon temps,No,No,No,Si,Dintre intersecció,Sec i net,CapDeSetmana,Tarda,Atropellament
Zona urbana,06/03/2021,Valles Oriental,Barcelona,0,1,3,6,0,0,6,100,No,Bon temps,No,No,No,No,Dintre intersecció,Sec i net,CapDeSetmana,Tarda,Col.lisió de vehicles en marxa
Carretera,03/06/2021,Baix Llobregat,Barcelona,1,1,1,2,0,0,2,999,No,Bon temps,No,No,No,No,En secció,Sec i net,Feiners,Nit,Col.lisió de vehicles en marxa
Zona urbana,06/02/2021,Valles Oriental,Barcelona,0,1,0,1,0,0,0,NA,No,Bon temps,Si,No,No,No,En secció,Sec i net,CapDeSetmana,Matí,Sortida de la calcada sense especificar
Carretera,04/08/2021,Baix Emporda,Girona,1,0,0,1,0,0,1,100,No,Bon temps,No,No,No,No,Arribant o eixint intersecció fins 50m,Sec i net,Feiners,Nit,Sortida de la calcada sense especificar
Zona urbana,28/09/2021,Girones,Girona,0,1,0,1,0,0,1,100,No,Bon temps,No,No,No,No,En secció,Sec i net,Feiners,Tarda,Bolcada a la calcada
Zona urbana,22/11/2021,Barcelones,Barcelona,0,1,8,2,0,0,2,100,Si,Bon temps,No,No,No,No,En secció,Sec i net,Feiners,Tarda,Bolcada a la calcada
Carretera,02/10/2021,Valles Occidental,Barcelona,0,1,0,1,0,0,1,100,No,Bon temps,No,No,No,No,Arribant o eixint intersecció fins 50m,Sec i net,CapDeSetmana,Matí,Sortida de la calcada sense especificar
Carretera,10/06/2021,Baix Emporda,Girona,0,1,0,1,0,0,1,100,No,Bon temps,No,No,No,No,En secció,Sec i net,Feiners,Nit,Col.lisió d'un vehicle contra un obstacle de la calcada
Zona urbana,12/03/2021,Baix Penedes,Tarragona,0,1,0,2,0,0,2,40,No,Bon temps,No,No,No,No,En secció,Sec i net,CapDeSetmana,Tarda,Col.lisió de vehicles en marxa
Carretera,22/09/2021,Bages,Barcelona,0,1,1,2,0,0,2,60,No,Bon temps,No,No,No,No,Dintre intersecció,Sec i net,Feiners,Matí,Col.lisió de vehicles en marxa
Zona urbana,30/01/2021,Bages,Barcelona,0,1,1,2,0,0,2,100,No,Bon temps,No,No,No,No,En secció,Sec i net,CapDeSetmana,Tarda,Col.lisió de vehicles en marxa
Carretera,20/10/2021,Baix Camp,Tarragona,0,1,0,2,0,0,2,100,No,Bon temps,No,No,No,No,En secció,Sec i net,Feiners,Matí,Altres
Carretera,10/10/2021,Osona,Barcelona,1,1,1,2,0,0,2,100,No,Bon temps,No,No,No,No,En secció,Sec i net,CapDeSetmana,Matí,Col.lisió de vehicles en marxa
Zona urbana,14/01/2021,Baix Ebre,Tarragona,0,1,0,2,0,0,2,100,No,Bon temps,No,No,No,No,Arribant o eixint intersecció fins 50m,Sec i net,Feiners,Matí,Col.lisió de vehicles en marxa
Zona urbana,30/07/2021,Segria,Lleida,0,1,0,1,0,1,0,999,No,Bon temps,No,No,No,No,En secció,Sec i net,CapDeSetmana,Tarda,Altres
Carretera,01/02/2021,Segria,Lleida,0,1,0,1,0,0,1,40,No,Bon temps,No,No,No,No,Dintre intersecció,Sec i net,Feiners,Tarda,Sortida de la calcada sense especificar
Zona urbana,03/12/2021,Alt Penedes,Barcelona,0,1,0,2,0,0,2,100,No,Bon temps,No,No,No,No,Arribant o eixint intersecció fins 50m,Sec i net,CapDeSetmana,Nit,Col.lisió de vehicles en marxa
Carretera,08/08/2021,Montsia,Tarragona,0,1,0,1,0,0,1,999,No,Bon temps,No,No,No,No,En secció,Sec i net,CapDeSetmana,Nit,Sortida de la calcada sense especificar
Carretera,03/04/2021,Alt Penedes,Barcelona,0,2,0,1,0,0,1,100,No,Bon temps,No,No,No,No,En secció,Sec i net,CapDeSetmana,Tarda,Sortida de la calcada sense especificar
Zona urbana,03/04/2021,Montsia,Tarragona,0,1,0,1,0,1,0,100,No,Bon temps,No,No,No,No,En secció,Sec i net,CapDeSetmana,Tarda,Sortida de la calcada sense especificar
Zona urbana,16/02/2021,Girones,Girona,0,1,0,2,0,1,1,100,No,Bon temps,No,No,No,No,Dintre intersecció,Sec i net,Feiners,Matí,Col.lisió de vehicles en marxa
Carretera,07/06/2021,Valles Oriental,Barcelona,0,1,0,1,0,0,1,50,No,Bon temps,No,No,No,No,Dintre intersecció,Sec i net,Feiners,Nit,Sortida de la calcada sense especificar
Carretera,29/01/2021,Valles Occidental,Barcelona,0,1,0,1,0,0,1,100,No,Bon temps,No,No,No,No,En secció,Sec i net,Feiners,Tarda,Bolcada a la calcada
Zona urbana,30/11/2021,Osona,Barcelona,0,1,1,3,0,0,3,50,No,Bon temps,No,No,No,No,En secció,Sec i net,Feiners,Nit,Col.lisió de vehicles en marxa
Carretera,20/05/2021,Alt Camp,Tarragona,1,0,1,4,0,0,3,100,No,Bon temps,No,No,No,No,En secció,Sec i net,Feiners,Tarda,Bolcada a la calcada
Carretera,02/10/2021,Anoia,Barcelona,0,1,0,1,0,0,1,80,No,Bon temps,No,No,No,No,Arribant o eixint intersecció fins 50m,Sec i net,CapDeSetmana,Tarda,Bolcada a la calcada
